file_name,text,class
1577319.txt,Catholic Asceticism and the Twelve Steps Father Ed Dowling 1953 article gives a Catholic view of Alcoholics Anonymous. Compares it to the Spiritual Exercises of St. Ignatius. ,Addictions
1577852.txt,The SASSI Institute A one-page paper and pencil test that identifies people who suffer from substance dependence. ,Addictions
1577012.txt,"Center for Online and Internet Addiction Offers resources that deal with internet addiction, as well as offers tips on cyber-wellness. ",Addictions
1578062.txt,Teen Challenge - Quebec Located near Lotbiniere. Christian-based rehabilitation program offers young men and women freedom from drug and alcohol dependence with centres in Quebec. Complete information on their program is available here. This site is in French. ,Addictions
1577587.txt,Lansing Searchable AA meeting list. Calendar. Newsletter. By Lansing AA Central Office. ,Addictions
1578646.txt,Alcohol &amp; Sexual Assault: The Connection Alcohol intoxication doesn't cause sexual assault but drunkenness is used as an excuse to avoid responsibility for aggression and other unacceptable behaviors. ,Addictions
1578634.txt,Codependency and Addiction Treatment Directory of addiction recovery sites with a focus on codependency. Site features worksheets and tests to learn about family roles in addiction and codependency recovery as well as treatment center referrals. ,Addictions
1579013.txt,mindspa London quit-smoking clinics use NLP and hypnosis. ,Addictions
1578256.txt,"Family Counseling Center Alcohol, drug and substance abuse counseling and rehabilitation, mental health services, and family counseling facilities serving all of Southeast Missouri. ",Addictions
1578955.txt,"VicHealth Centre for Tobacco Control Conducts research and undertakes policy development work designed to advance tobacco control efforts in Australia and internationally. This site provides information about the centre and its research programs as well as links to important repositories of knowledge on tobacco control both in Australia and Internationally. It is designed for use by researchers, potential researchers, policy makers and advocates. ",Addictions
1578124.txt,Solutions by the Sea Full service drug and alcohol addiction treatment center located in Newport Beach. ,Addictions
1577582.txt,"Western Michigan AA meetings, events, and information. By Area 34 of Alcoholics Anonymous. ",Addictions
1577981.txt,Union Gospel Mission Located in Vancouver. One of the many programs offered is an alcohol and drug addiction recovery program. Information on all programs and services offered is available. ,Addictions
1578526.txt,Recovery is Everywhere Public education and awareness campaign created to fight the stigma of addiction and normalize recovery. Site provides materials for community awareness and events. ,Addictions
1577375.txt,"Northwest Alabama Intergroup AA meetings and events in Colbert, Franklin, Lauderdale, and Lawrence Counties. By District 1 Area 1 in Muscle Shoals. [Parts may require Internet Explorer.] ",Addictions
1577262.txt,Alcoholics Anonymous Intergroup and Central Office Contact phone numbers for AA offices around the world. ,Addictions
1578626.txt,Prescription Drug Addiction An education and support resource for individuals and families dealing with addiction to prescription drugs. How to recognize a problem. Commonly abused medications. ,Addictions
1577385.txt,The New Phoenix Group Schedule for one local group plus some links. ,Addictions
1577333.txt,GCYPAA Georgia Conference by Young People in Alcoholics Anonymous. Part of ICYPAA. ,Addictions
1578518.txt,"Lee's Summit CARES Non-profit organization based in Lee's Summit, MO. CARES mission is to direct, support and coordinate efforts of the community to help reduce substance abuse and promote youth safety. ",Addictions
1577421.txt,As Bill CC's it Sober men and women who enjoy riding motorcycles together. Group meets at an AA meeting in San Francisco and then all go for a ride. ,Addictions
1578157.txt,"Beacon House Association of San Pedro Non-profit residential recovery program for men. Located in San Pedro, California. ",Addictions
1578584.txt,Natural High Multimedia promotion of drug free sports and recreational activities for young people. ,Addictions
1577172.txt,"Omaha District 18 covers Bellevue, Plattsmouth, and Weeping Water. Not all meetings are listed. ",Addictions
1578503.txt,National Association of State Alcohol and Drug Abuse Directors NASADAD's basic purpose is to foster and support the development of effective alcohol and other drug abuse prevention and treatment programs throughout every State. ,Addictions
1578354.txt,"Drug Offenders Education Program Information about the state required course for reinstatement of drivers license, alcohol, drug, depression, marital and family counseling, parenting classes, and anger management courses offered. ",Addictions
1578769.txt,"Narcotics Anonymous Berlin Information about NA, meetings, and events are listed. These pages are in English. ",Addictions
1578283.txt,"Arms Acres A 129-bed residential alcoholism and substance abuse treatment facility. Provides adolescent, dual focus, and women's programs. In Carmel, New York. ",Addictions
1577056.txt,Alcoholism Health Issues Long-term drinking can bring on many other health problems. From About.com. ,Addictions
1578215.txt,"Alpha Counseling Center Information about the services offered which include a complete DUI program, assessment, evaluation, remedial education, counseling/treatment, after care, and updates for administrative hearings. ",Addictions
1578315.txt,"Alcoholism and DrugTreatment If you or someone you love needs treatment, this is the first step in recovery. Located in Jefferson, OR. ",Addictions
1577803.txt,"MoM Group of Alcoholics Anonymous The Meeting of Minds group is an AA Group, providing a step discussion meeting via email. Includes joining instructions, journals and information about AA. ",Addictions
1577323.txt,"JAMA Big Book Review 1939 Brief 1939 Journal of the American Medical Association critique of Alcoholics Anonymous said that, other than recognition of the seriousness of addiction to alcohol, ""the book has no scientific merit or interest."" ",Addictions
1579011.txt,"British Heart Foundation Smoking Microsite ""Give up before you clog up"" campaign provides information about the damage caused by smoking whilst giving advice and guidance on methods for stopping smoking. ",Addictions
1579082.txt,"Anti-smoking group Tobaccofree.org, founded by advocate Patrick Reynolds (RJ Reynolds' anti-tobacco grandson) Anti-smoking group offers youth a tobacco prevention message for grades 6-12, educational videos, quit smoking tips, anti-tobacco motivational speakers, and related resources. Founded by Patrick Reynolds. ",Addictions
1579125.txt,"Sedona Natural Healing Offers solutions for addictions, substance abuse problems, and compulsive behaviors. Information about a retreat, counseling, workshops, activities, and contact details. ",Addictions
1577209.txt,Statewide Al-Anon and Alateen meetings in all of WV. Includes basics of their recovery program. ,Addictions
1578312.txt,"Tri-City Substance Abuse Information on our treatment center and about the statistics involved with alcoholism and drug addiction. In Seminole, Oklahoma. ",Addictions
1576997.txt,"Is Addiction Just a Matter of Choice? Transcript of report on conflicting views about addiction by John Stossel of ABC News, televised in April, 2003. Also includes message boards on which this report was discussed, and links to web resources. ",Addictions
1577408.txt,"Napa Valley Napa County AA meetings include Napa, Yountville, St Helena, Deer Park, and Calistoga. Section of Spanish language groups. Newsletters and announcements. ",Addictions
1579063.txt,"Achievements in Tobacco Cessation: Case Studies Case studies from Maine, Washington, and Oregon; measurements of improvements provided. ",Addictions
1578245.txt,Jewish Recovery Houses Recovery house for Jewish men and women with the diseases of drug addiction and alcoholism. Located in Baltimore. ,Addictions
1578536.txt,"U.S. Department of Transportation (DOT) - Office of Drug and Alcohol Policy and Compliance Office set up to develop policy, provide guidance and offer consultation on drug and alcohol issues within the transportation industry to the Secretary, DOT's Operating Administrations, the transportation industry, and other Federal Executive Agencies. ",Addictions
1579088.txt,"In the Mix - Smoking: The Truth Unfiltered PBS show on smoking. Emphasis is on effects of smoking in the here and now, not just 40 years down the line. ",Addictions
1578457.txt,"Waismann Institute Methadone detoxification institute in Beverly Hills, CA. Offers detox for methadone, heroin and other opiate related substances. ",Addictions
