file_name,text,class
2788939.txt,Stillwater Stargazers and Brukner Nature Center Provides meeting night schedule and free public star gazing located in Troy. ,Astronomy
2788723.txt,"Royal Astronomical Society of Canada: Prince George Centre Observatory information, meetings, activities, history, calendar of events, resources, and gallery. ",Astronomy
2790074.txt,The Extraterrestrial Sermons Masters thesis on how the reception of extraterrestrial transmissions might affect world religions. ,Astronomy
2790853.txt,"AstroMB Advanced software for astrometry, photometry, robotic observations. Huge database of images and catalogs. Works with MaximDL and ASCOM. Free downloads. ",Astronomy
2788715.txt,"Royal Astronomical Society of Canada: Kingston Centre Calendar of events, benefits, observing information, store, newsletter, and library. ",Astronomy
2791281.txt,Minor Planet Groups and Families Listing and description of dynamical groups and physical families of asteroids. ,Astronomy
2790335.txt,Digitized Sky Survey Contains digitized images of the whole sky. ,Astronomy
2790780.txt,"Amateur Astronomy News for, by and about amateur astronomers around the world. A quarterly publication with lots of articles and pictures about all aspects of amateur astronomy. ",Astronomy
2788861.txt,"The Louisville Astronomical Society Activities, locations, events, and administration. ",Astronomy
2789147.txt,"SoCal Sky Lights Schedule for rocket launches with information for iridium flares, meteor showers, ISS and space shuttle, and delta launches. ",Astronomy
2791116.txt,Phases of the Moon Exercise Shows the Moon in eight positions around the Earth to shade in the dark area and the unobservable side. ,Astronomy
2788451.txt,"Ray Gralak's CCD Images Images with various cameras, and hydrogen alpha CCD images. ",Astronomy
2789254.txt,"Texas Star Party News, registration, accommodations, activities, rules, and links. ",Astronomy
2790501.txt,"Center for Gravitational Wave Physics People, visitors, research, outreach, this week, events, news, and links. ",Astronomy
2788309.txt,"Astro-Photography Mailing List (APML) Archives Discusses equipment, tools, techniques, and science. ",Astronomy
2790845.txt,"Cartes du Ciel / Sky Charts Freeware allowing one to draw charts according to the data of 15 catalogs of stars and nebulae, as well as the position of planets, asteroids, and comets. Available in English and is translated in 8 other languages. ",Astronomy
2790241.txt,Subrahmanyan Chandrasekhar 1910-1995 Brief obituary and photograph (from NASA's Astronomy Picture of the Day). ,Astronomy
2790599.txt,"Onsala Space Observatory Tours, facilities and instrument information, library, and seminars. ",Astronomy
2790330.txt,"DeepSky.biz Photos of the moon, M42, Mars and Jupiter. ",Astronomy
2790425.txt,"NF/Observatory Home Page Facility, equipment, and instrumentation information, articles, circulars, and image galleries. ",Astronomy
2790042.txt,"Australian Centre for Astrobiology Based at University of New South Wales, the centre includes astrobiologists from around Australia. The ACA is Australia's international member of the NASA Astrobiology Institute. ",Astronomy
2790437.txt,"Instituto de AstrofÃÂ­sica de Canarias Research, development, training, administration, and public outreach. ",Astronomy
2790336.txt,Hubble Heritage Project Team of astronomers and astrophysicists preparing images from Hubble Space Telescope. ,Astronomy
2788596.txt,Constellation Lore Information about constellations seen in the Fall. ,Astronomy
2790938.txt,"Seeing Simulation and Deconvolution GPL implementation of a seeing simulator and deconvolution via Cross-spectrum and Bi-spectrum. Features operational information, sample output and download. ",Astronomy
2790901.txt,"LunarPhase Pro Lunar observer's toolkit with real time moon simulation including libration. Identify lunar features; zoom, pan and print moon maps; monthly lunar ephemeris; many charts, diagrams and printouts. Commercial, free demo, Windows. ",Astronomy
2789926.txt,Infrared Imaging Learn about infrared imaging by viewing a variety of objects in the infrared. ,Astronomy
2791065.txt,Quaoar Frequently asked questions. ,Astronomy
2791659.txt,Stellar Evolution I: Solar Type Stars The complete sequence of events in detail. ,Astronomy
2790865.txt,"Enzo Enzo is an adaptive mesh refinement (AMR), grid-based hybrid code (hydro + N-Body) which is designed to do simulations of cosmological structure formation. ",Astronomy
2791129.txt,"The Nine Planets: Jupiter General information, some statistical data and links. ",Astronomy
2788713.txt,"Royal Astronomical Society of Canada: Edmonton Centre Observing information, gallery, and public events. ",Astronomy
2790478.txt,"Gamma-Ray Large Area Space Telescope Mission, science, and project information. ",Astronomy
2790177.txt,"Little Green Men, White Dwarfs or Pulsars? A personal account by Jocelyn Bell Burnell on the discovery of pulsars. ",Astronomy
2790711.txt,"Aldrin Planetarium Directions, membership, store, and shows and events, ",Astronomy
2788399.txt,"A Shot in the Dark Solar system, Milky Way, extra galactic, and wide field images, and equipment information. ",Astronomy
2790201.txt,The American Transit of Venus Expeditions of 1882 Abstract of an oral presentation at the 1996 AAS meeting. ,Astronomy
2789317.txt,Cosmobrain Astronomy Bookstore Online astronomical bookstore including over 500 selected titles divided by subject. Worldwide shipping. Safe shopping guarantee. ,Astronomy
2789764.txt,"A Simple Introduction to Pre-Big-Bang Physics/Cosmology Introduction to pre-big bang scenarios based on string theory, with a focus on physical motivations, considerations, and consequences. By Gabriele Veneziano (CERN); suitable for graduate students and researchers. ",Astronomy
2791525.txt,The Sun-Earth connection Web based study course at Wilkes University. ,Astronomy
2789612.txt,"Electro-Optical System Co., Ltd. Korean manufacturer of thermal imaging systems, military fire control equipment, night vision viewers and telescopes, military low vision binoculars and optics, and daytime periscopes, optical modules and parts. ",Astronomy
2791678.txt,Globular cluster M15 A large image and a discussion of M15 as a candidate for an example of core collapse. ,Astronomy
2788764.txt,"Los Angeles Valley College Astronomy Group Club calendar, planetarium, and scrapbook. ",Astronomy
2791160.txt,New Mars: A Journal of the Martian Frontier Published by the Mars Society; its archives contain significant articles on the rationale of colonization. ,Astronomy
2791332.txt,Hale-Bopp News report on comet observations with Hubble Space Telescope. ,Astronomy
2788670.txt,Bert's Astronomy Groups in the State of Maine. ,Astronomy
2790550.txt,"El Observatorio AstrofÃÂ­sico Guillermo Haro 2.12 meter, 16 inch and 8 inch instrumentation, and includes facility, equipment and camera information. ",Astronomy
2788344.txt,"Pleiades PixInsight Astronomical images, and techniques and tools for astrophotography and digital image processing. ",Astronomy
2790833.txt,"Sternberg Astronomical Institute AstroNet, Crimean Observatory, Astronomical Databases, Russian Astronomical Network, The WebMuseum network. ",Astronomy
2790538.txt,Hubble Hits Image galleries. ,Astronomy
2791397.txt,Catalina Sky Survey Astronomical survey focused on the discovery and study of near Earth asteroids and Comets. ,Astronomy
2791470.txt,Geophysical Institute - Aurora Forecast Daily during the winter. Summer has only forecasts when significant magnetic storms happen. ,Astronomy
2788411.txt,"Astrophotography by Jeff Allen Deep sky, planetary, and piggyback images and equipment. ",Astronomy
2788897.txt,"The Sirius Stargazers Club Events, gallery, education resources, guidelines, and directions located at Rockwood. ",Astronomy
2790204.txt,Churches as Scientific Instruments Solar observatories built into 17th and 18th century cathedrals. ,Astronomy
2790234.txt,"AstronomiÃÂ¦ InstauratÃÂ¦ Mechanica Digital edition of original book, with illustrations and introduction. ",Astronomy
2791675.txt,"Catalogue of Variable Stars in Globular Clusters A catalogue of variable stars in globular clusters, featuring, for each cluster, single variables listed with pulsational parameters (period). ",Astronomy
2788743.txt,"Vermont Astronomical Society Events, meeting, calendar, history, and image archive located at Williston. ",Astronomy
2789180.txt,Solar System Live Interactive Orrery of the web with links to other software. ,Astronomy
2788261.txt,An Amateur Telescope Maker's Projects Articles on various telescope designs. ,Astronomy
2789326.txt,"Technical Innovations, Inc. Fiberglass Home-Dome, Pro-Dome and Robo-Dome observatory domes, Dome Works and Digital Dome Works control hardware, and Robo-Focus remote focusing hardware with software. Free publications on how to design and set up a remote controlled observatory. ",Astronomy
2788789.txt,"Santa Cruz Astronomy Club Meetings, viewing nights, calendar, and links. ",Astronomy
2789323.txt,"Pier-Tech, Inc. Unique, adjustable height telescope piers that preserve polar alignment during height adjustment. Company also manufactures the Tele-Station roll-off roof observatory. ",Astronomy
2788751.txt,"Phoenix Astronomical Society Meeting information, newsletter, observing tips, photos, history, library, and documents. ",Astronomy
2790086.txt,Optical SETI Research Amy Reines' page about the Optical SETI project at Berkeley. ,Astronomy
2789204.txt,"Jupiter Central meridian, position of satellites, and monthly curves. ",Astronomy
2789357.txt,"Meteorite-Martin.de Provides scientific and historical explanations. Offers to buy, exchange and sell meteorites. ",Astronomy
2790199.txt,"Transits of Venus Transits in the past and on June 8, 2004. ",Astronomy
2790342.txt,IPAC Gallery Images and information. ,Astronomy
2788513.txt,"JMS Astropics Astrophotography by JMS. Imaging galaxies, nebulae, globular clusters and the universe. ",Astronomy
2789805.txt,"Astronomy: Data Archives Patrick Shopbell's Astronomy Resources. Contains data archives, astronomical catalogs, atlas of nearby dwarf galaxies, and links. ",Astronomy
2789959.txt,"ESO Outreach The European Southern Observatory's program for student and kids. Includes events, science shows and multimedia material. ",Astronomy
2789816.txt,"Pat Baker's Astronomy Central Explores astronomy, the universe, the Hubble telescope, the solar system, and astronomy history. Offers news, images, articles, and links. ",Astronomy
2790981.txt,"JPL Planetary and Lunar Ephemerides [commercial - multiplatform] This CD contains three Jet Propulsion Laboratory Planetary and Lunar Ephemerides along with a toolbox of FORTRAN subroutines that allow the user to obtain the coordinates of the Sun, Moon, and nine major planets. ",Astronomy
2788224.txt,"Night Sky Observer Skynotes, weather, articles, equipment, software, images, shop, ezine, and links. ",Astronomy
2791392.txt,"NeoDys, Near Earth Objects - Dynamic Site Searchable database of near Earth asteroids, risk calculations for possible collisions with Earth, orbit calculation software. ",Astronomy
2790519.txt,"Kitt Peak National Observatory General information, image gallery, facility schedule, documentation, observation information, documentation, and electronic forms and tools. ",Astronomy
2791016.txt,"Planetary Science Institute Research and educational institute with projects to study planets, asteroids, and comets. ",Astronomy
2791602.txt,Orbiting Binary Stars A simulation provided by Terry Herter. ,Astronomy
2789345.txt,"Sail with the Stars Meteor showers, sunset cruises, starlight (Polynesian Voyaging focused) and moonlight and moonless sails in Hawaii. ",Astronomy
2788757.txt,"Central Arkansas Astronomical Society Club and astro news, minutes, technical tips, and forum located northwest of Little Rock at the River Ridge Observatory. ",Astronomy
2790992.txt,"Moonclock [shareware - MacOS] Real-time graphical representation of the lunar visual aspect for any time/date/location. Elongation, PA bright limb, RA, DEC, percent illuminated, alt/az, heliocentric lat/long, distance, and radius. ",Astronomy
2788442.txt,"Ole's Astronomy Site Webcam, CCD, and photographs, equipment information, astronomy tools, and tips. ",Astronomy
2790376.txt,ExoScience News Astronomy and space news daily. ,Astronomy
2791627.txt,X-ray Astronomy: Neutron Stars Brief description of neutron stars. ,Astronomy
2791173.txt,Mariner Mars 1971 Data Viewer - Albatross Downloadable computer program to interactively visualise and analyse the UltraViolet Spectrometer and Television Camera from the Mariner Mars (1971) spacecraft. ,Astronomy
2789847.txt,"Supernova Remnants (SNRs) Directory An index to SNR database including radio maps, optical and X-ray images. ",Astronomy
2788545.txt,Beginner's Guide to Astronomy Guide to getting started as an amateur astronomer. ,Astronomy
2790517.txt,"Spitzer Space Telescope General information, articles, downloads, equipment information, news, and links. ",Astronomy
2789625.txt,"Questar Corporation High quality Maksutov Catadioptric telescopes for astronomy, nature, science and surveillance applications. Entire product line features superior optical performance, machining and finish. Established in 1950. ",Astronomy
2789308.txt,Stefan Immler Astrophysicist at NASA's Goddard Space Flight Center. Includes biography and research interests in X-ray emissions from galaxies. ,Astronomy
2790719.txt,"San Francisco State University Charles F. Hagar Planetarium Information about the facility, reservations, schedule, and directions. ",Astronomy
2789096.txt,The Celestial Spectator Andrew Ging provides information about upcoming astronomical opportunities including visual aids and a log of observations he has made. ,Astronomy
2790800.txt,"Be Star Discusses information about early-type stars and especially hot, near main-sequence stars. Includes pdf downloads of the most recent issues. ",Astronomy
2789889.txt,"Solar Eclipse 1999, Stephen O'Brien's Eye-Witness Account Britain's renowned visionary Stephen O'Brien gives a historical, spiritual report on the last total solar eclipse before the millennium (11th August 1999), seen from Wales with 97% coverage of the sun's disc. ",Astronomy
2789012.txt,"Ohio Valley Astronomical Society Based in Huntington and provides announcements, events, observing sights, bulletin board, and newsletter. ",Astronomy
2790634.txt,"XMM-Newton Science Operations Centre News, observer's information, scheduling, support, software and calibration, data access, science, and news. ",Astronomy
2788539.txt,"Astronomy: The Voyage The Nave Theory, images, and Area 51 information. ",Astronomy
2789461.txt,Hands on Optics Founded by a true hobbyist and astronomy teacher who built his first telescope 40 years ago. We take the time to match the right telescope or binoculars to the user. Located in Maryland. ,Astronomy
2789624.txt,"Burgess Optical Company Designer and builder of economical astronomical telescopes, binoculars, and accessories including Planetary eyepieces, diagonals, and refractors. ",Astronomy
2791234.txt,"The Saturnian Irregulars Pictures, animations, technical information, news and IAU circulars about the irregular satellites. ",Astronomy
2788930.txt,"Catskills Astronomy Club News, galleries, observing schedules, telescope buyers guide, library, and newsletter located in Lake Huntington. ",Astronomy
2789385.txt,C-Cam Technologies Offers high performance digital CMOS sensors and cameras. ,Astronomy
2790698.txt,"Tomchin Planetarium and Observatory Shows, pictures, sky charts, archives, and links. ",Astronomy
2790746.txt,"Spitz Specializes in theaters, projection domes, architectural domes and custom immersive theater attractions. ",Astronomy
2791020.txt,"Smiley's Planet Explore the solar system's planets. Includes pictures, descriptions, statistical information and a special section on the latest voyage to Mars. ",Astronomy
2788884.txt,BayColony Astronomical Society General information and events located at Plymouth. ,Astronomy
2790289.txt,"Carl Sagan Article from Wikipedia on the American astronomer, astrophysicist, author and successful popularizer of astronomy, astrophysics and other sciences. ",Astronomy
2789569.txt,"Wildcard Innovations Pty. Ltd. Australian manufacturer of Argo Navis Digital Telescope Computer systems for alt-azimuth, fork and German equatorial telescope mounts. ",Astronomy
2789854.txt,Galactic Surf Web portal with extensive collection of internet links on astronomy and space topics. ,Astronomy
2791479.txt,"The SOHO Archive Allows searches from the sources involved in this ESA - NASA project by setting observation period, wavelength, coordinates, objects and instrument. ",Astronomy
2791467.txt,Alaska Science Forum: Aurora Large article archive by a variety of authors offering explanations of phenomena related to aurora. ,Astronomy
2788391.txt,"Astronomy - Images Galleries, equipment and techniques, challenges, tutorials and articles. ",Astronomy
2790223.txt,Charles Messier Detailed biography including links to his full catalogue of 110 objects. ,Astronomy
2788882.txt,"North Shore Amateur Astronomy Club Provides newsletter, upcoming events, programs, related links and gallery of astronomical images located at Groveland. ",Astronomy
2790055.txt,UFO Evidence : Fermi's Paradox Links to articles and documents explaining or discussing the paradox. ,Astronomy
2790777.txt,"The Astrophysical Journal Founded in 1895 and published by the American Astronomical Society. It is devoted to recent developments, discoveries, and theories in astronomy and astrophysics. Quasars, pulsars, neutron stars, black holes, solar and stellar magnetic fields, X-rays, and interstellar matter. In addition, videos that complement specific issues are periodically available. ",Astronomy
2791669.txt,The Top Twelve Naked-Eye Variable Stars An article by John Isles from Sky and Telescope Magazine. ,Astronomy
2788605.txt,"Ian's Astro Page Sketches, scratchings, pictures, and links, and construction of piggyback camera adaptor. ",Astronomy
2790354.txt,"Sky Image Lab Provides photos from the Hubble Space Telescope, NASA, ESO, Chandra, Gemini, and Apollo Mission archives. Contains images of space, Earth, planets, stars, galaxies, and nebulae. ",Astronomy
2791215.txt,Mercury Images Welcome to the Planets - Pictures of Mercury ,Astronomy
2790950.txt,"Dattrax AstroTracker Astronomy image capture software that tracks and aligns long-exposure image data to give rich, sharp photos. Real-time view and tracking prevents telescope shake affecting images. ",Astronomy
2791561.txt,Sunrise and Sunset Times for Any Location Free calculator to determine sunrise and sunset times for outdoor activities. ,Astronomy
2789975.txt,Arizona Search for Planets (ASP) Full scale survey project for extra-solar planets. Overview and publications. ,Astronomy
2791290.txt,"Dan Durda's Research Interests Airborne observations, Vulcanoids, various asteroid collision effects. ",Astronomy
2790903.txt,"Starry Night Planetarium program which lets you view the sky from anywhere in the universe. [Commercial - Windows XP/Vista, Mac OSX] ",Astronomy
2789690.txt,PlexGlobe: International Clock and Global Kit A productivity toolkit for global users and businesses that includes world clock and calendar. ,Astronomy
2790415.txt,"Climenhaga Observatory Information on automated system, statistics, research interests, and discoveries. ",Astronomy
2789234.txt,"Space Weather Forecast Includes the sun, the Northern Lights, shooting stars, and almanac. ",Astronomy
2790123.txt,Spiral Galaxies Spiral galaxies with short descriptions and photos. ,Astronomy
2790884.txt,"SkyMap A CD-ROM planetarium and star-charting program equally suited to both the casual stargazer and the serious amateur or professional astronomer, although its feature list will appeal especially to the more advanced user. [Commercial, demo available - Win95/98/NT] ",Astronomy
2788412.txt,The Astrophoto's Directory Archive of astronomical images. ,Astronomy
2791298.txt,Serra Designs - Asteroid Model Series Scientifically accurate scale models of asteroids. ,Astronomy
2789437.txt,"APM Germany Dealer for several brands of telescopes, binoculars, eyepieces and accessories. Manufactures advanced amateur and professional telescopes. Located in Rehlingen (Germany). ",Astronomy
2790162.txt,"A Brief SETI Chronology A timeline of the search for extraterrestrial intelligence, from Morrison and Coconni to SETI@home. ",Astronomy
2788345.txt,"MVR's Astro Web Site Gallery, images, equipment, and accessories. ",Astronomy
2789156.txt,"Sebastian's Home Page Orbit, visual program for Windows and TLE links. ",Astronomy
2788606.txt,"Messier45 Observing guide, articles, Messier Gallery, Herschel 400 and Deep Sky Browser which allows the ability to search deep sky objects and view maps and images of over 600,000 objects. ",Astronomy
2788938.txt,"NOVAE Astronomy Club Located in Bellaire, and offers contact and meeting information. ",Astronomy
2789378.txt,"Santa Barbara Instrument Group Produces the ST series CCD cameras, STV autoguider, STS spectrograph and industrial imaging cameras and systems. On-line catalog, technical notes and an image gallery. ",Astronomy
2789201.txt,Notebook of a Comet Hunter Logs and notes of an amateur astronomer's search for undiscovered comets. ,Astronomy
2789241.txt,"Rainbow Optics - Star Spectroscopes Design, spectrum viewing, uses, and resources. ",Astronomy
2788293.txt,"Telescopes - Dobsonian Mount The mount with an introduction, plans and details. ",Astronomy
2790377.txt,"CNN - Science &amp; Space Offers news stories related environmental issues, archeology, astronomy, technology, geology and other science topics. ",Astronomy
2790689.txt,BYU Planetarium Information and schedule. ,Astronomy
2791483.txt,"Solar Data Analysis Center (SDAC) Offers data resources, including solar images, solar news, eclipse information, flares, sunspots and overview of NASA's solar physics programs. ",Astronomy
2790108.txt,The Gathering: Team Seti X-Files &amp; Project SETI@HOME Provides information on the Seti project to use Internet-connected computers in the search for extra-terrestrial life. ,Astronomy
2790333.txt,"Tim's Astro CCD Images Photos of the solar system, nebulae, galaxies, stars and clusters. ",Astronomy
2790318.txt,Catalog of Spaceborne Imaging Planetary images as seen from satellites and ground based observatories. Fact sheets on each planet. ,Astronomy
2791243.txt,Treasure Trove: Uranus Basic introduction. ,Astronomy
2790553.txt,"Mount Stromlo and Siding Spring Observatories Research, technology, observing facilities, news, and gallery. ",Astronomy
2791117.txt,"Phases of the Moon and Percent of the Moon Illuminated Pictures, animations, and brief comments. ",Astronomy
2788385.txt,Celestial Images - Astrophotography Film and CCD gallery. ,Astronomy
2789739.txt,"The Cosmological Constant Brief overview of the role of the cosmological constant in modern cosmology, using mathematics at an undergraduate level (and, rarely, beyond). Includes a list of technical articles and links. By Eli Michael (University of Colorado at Boulder). ",Astronomy
2790299.txt,Inventing the Solar System Early Greek scientists struggle to explain how the heavens move. ,Astronomy
2791008.txt,"Solar System Dynamics Provides detailed information related to known bodies in orbit around the Sun. Ephemerides, physical parameters, Earth close-approaches, observer tools. ",Astronomy
2788770.txt,"San Diego Astronomy Association Outreach, events, resources, merchandise, utilities, and telescope loaner utility page. ",Astronomy
2788933.txt,"Cape Fear Astronomical Society Schedule, newsletter, references, and photos located at Wilmington. ",Astronomy
2790913.txt,"Perseus Astronomy Simulation Software Perseus is a complete desktop planetarium. Software features 3D solar system objects and scripting function for lecturers, plus ASCOM support. Italian and English versions are available. ",Astronomy
2788532.txt,"Astronomy for Beginners Articles related to introductions to telescopes, and observing solar system and deep sky objects. ",Astronomy
